"time{s}","RevMotorToRevMotorDisk\output","EncToRevLoadDisk\output","Step\output"
1.50004673534026,0.941066666666667,0.9925,1
1.50007399026532,0.941066666666667,0.9925,1
1.50010124519039,0.941066666666667,0.9925,1
1.50012850011546,0.941066666666667,0.9925,1
1.50016993047502,0.941066666666667,0.9925,1
1.50021136083458,0.941066666666667,0.9925,1
1.50025279119415,0.941066666666667,0.9925,1
1.50029422155371,0.941066666666667,0.9925,1
1.50036438491438,0.941066666666667,0.9925,1
1.50043454827505,0.941066666666667,0.9925,1
1.50050471163572,0.941066666666667,0.9925,1
1.5005748749964,0.941066666666667,0.9925,1
1.50064503835707,0.941066666666667,0.9925,1
1.50071520171774,0.941066666666667,0.9925,1
1.50081520171774,0.941066666666667,0.9925,1
1.50091520171774,0.941066666666667,0.9925,1
1.50101520171774,0.941066666666667,0.9925,1
1.50111520171774,0.941066666666667,0.9925,1
1.50121520171774,0.941066666666667,0.9925,1
1.50131520171774,0.941066666666667,0.9925,1
1.50141520171774,0.941066666666667,0.9925,1
1.50151520171774,0.941066666666667,0.9925,1
1.50161520171774,0.941066666666667,0.9925,1
1.50171520171774,0.941066666666667,0.9925,1
1.50181520171774,0.941066666666667,0.9925,1
1.50191520171774,0.941066666666667,0.9925,1
1.502,0.941066666666667,0.9925,1
1.502,0.946266666666667,1.01,1
1.50200229146217,0.946266666666667,1.01,1
1.50200458292435,0.946266666666667,1.01,1
1.50201032406059,0.946266666666667,1.01,1
1.50201606519683,0.946266666666667,1.01,1
1.50202180633307,0.946266666666667,1.01,1
1.50203049941165,0.946266666666667,1.01,1
1.50204575335898,0.946266666666667,1.01,1
1.50207299765108,0.946266666666667,1.01,1
1.50210024194317,0.946266666666667,1.01,1
1.50212748623527,0.946266666666667,1.01,1
1.50216886681772,0.946266666666667,1.01,1
1.50221024740016,0.946266666666667,1.01,1
1.5022516279826,0.946266666666667,1.01,1
1.50229300856505,0.946266666666667,1.01,1
1.50236484479565,0.946266666666667,1.01,1
1.50243668102625,0.946266666666667,1.01,1
1.50250851725686,0.946266666666667,1.01,1
1.50258035348746,0.946266666666667,1.01,1
1.50265218971806,0.946266666666667,1.01,1
1.50272402594867,0.946266666666667,1.01,1
1.50282402594867,0.946266666666667,1.01,1
1.50292402594867,0.946266666666667,1.01,1
1.50302402594867,0.946266666666667,1.01,1
1.50312402594867,0.946266666666667,1.01,1
1.50322402594867,0.946266666666667,1.01,1
1.50332402594867,0.946266666666667,1.01,1
1.50342402594867,0.946266666666667,1.01,1
1.50352402594867,0.946266666666667,1.01,1
1.50362402594867,0.946266666666667,1.01,1
1.50372402594867,0.946266666666667,1.01,1
1.50382402594867,0.946266666666667,1.01,1
1.50392402594867,0.946266666666667,1.01,1
1.504,0.946266666666667,1.01,1
1.504,0.9516,1.027,1
1.50400256963974,0.9516,1.027,1
1.50400513927947,0.9516,1.027,1
1.50401150051543,0.9516,1.027,1
1.50401786175138,0.9516,1.027,1
1.50402422298734,0.9516,1.027,1
1.50403395480288,0.9516,1.027,1
1.50405124238414,0.9516,1.027,1
1.50409638313325,0.9516,1.027,1
1.50412091320283,0.9516,1.027,1
1.50414544327242,0.9516,1.027,1
1.504169973342,0.9516,1.027,1
1.50421437974035,0.9516,1.027,1
1.50425878613869,0.9516,1.027,1
1.50430319253704,0.9516,1.027,1
1.50434759893538,0.9516,1.027,1
1.50444759893538,0.9516,1.027,1
1.50454759893538,0.9516,1.027,1
1.50464759893538,0.9516,1.027,1
1.50474759893538,0.9516,1.027,1
1.50484759893538,0.9516,1.027,1
1.50494759893538,0.9516,1.027,1
1.50504759893538,0.9516,1.027,1
1.50514759893538,0.9516,1.027,1
1.50524759893538,0.9516,1.027,1
1.50534759893538,0.9516,1.027,1
1.50544759893538,0.9516,1.027,1
1.50554759893538,0.9516,1.027,1
1.50564759893538,0.9516,1.027,1
1.50574759893538,0.9516,1.027,1
1.50584759893538,0.9516,1.027,1
1.50594759893538,0.9516,1.027,1
1.506,0.9516,1.027,1
1.506,0.956933333333333,1.0445,1
1.50600294677473,0.956933333333333,1.0445,1
1.50600589354945,0.956933333333333,1.0445,1
1.50601308449646,0.956933333333333,1.0445,1
1.50602027544346,0.956933333333333,1.0445,1
1.50602746639046,0.956933333333333,1.0445,1
1.50603860873555,0.956933333333333,1.0445,1
1.5060587390501,0.956933333333333,1.0445,1
1.50610128678158,0.956933333333333,1.0445,1
1.50614383451306,0.956933333333333,1.0445,1
1.50618638224453,0.956933333333333,1.0445,1
1.50622892997601,0.956933333333333,1.0445,1
1.50627748471473,0.956933333333333,1.0445,1
1.50632603945345,0.956933333333333,1.0445,1
1.50637459419217,0.956933333333333,1.0445,1
1.50647459419217,0.956933333333333,1.0445,1
1.50657459419217,0.956933333333333,1.0445,1
1.50667459419217,0.956933333333333,1.0445,1
1.50677459419217,0.956933333333333,1.0445,1
1.50687459419217,0.956933333333333,1.0445,1
1.50697459419217,0.956933333333333,1.0445,1
1.50707459419217,0.956933333333333,1.0445,1
1.50717459419217,0.956933333333333,1.0445,1
1.50727459419217,0.956933333333333,1.0445,1
1.50737459419217,0.956933333333333,1.0445,1
1.50747459419217,0.956933333333333,1.0445,1
1.50757459419217,0.956933333333333,1.0445,1
1.50767459419217,0.956933333333333,1.0445,1
1.50777459419217,0.956933333333333,1.0445,1
1.50787459419217,0.956933333333333,1.0445,1
1.50797459419217,0.956933333333333,1.0445,1
1.508,0.956933333333333,1.0445,1
1.508,0.9624,1.0615,1
1.50800305003782,0.9624,1.0615,1
1.50800610007563,0.9624,1.0615,1
1.50801351691063,0.9624,1.0615,1
1.50802093374562,0.9624,1.0615,1
1.50802835058062,0.9624,1.0615,1
1.50803987970302,0.9624,1.0615,1
1.50806080396733,0.9624,1.0615,1
1.50810324225036,0.9624,1.0615,1
1.50814568053339,0.9624,1.0615,1
1.50818811881642,0.9624,1.0615,1
1.50823055709944,0.9624,1.0615,1
1.50827996156122,0.9624,1.0615,1
1.508329366023,0.9624,1.0615,1
1.50837877048478,0.9624,1.0615,1
1.50847877048478,0.9624,1.0615,1
1.50857877048478,0.9624,1.0615,1
1.50867877048478,0.9624,1.0615,1
1.50877877048478,0.9624,1.0615,1
1.50887877048478,0.9624,1.0615,1
1.50897877048478,0.9624,1.0615,1
1.50907877048478,0.9624,1.0615,1
1.50917877048478,0.9624,1.0615,1
1.50927877048478,0.9624,1.0615,1
1.50937877048478,0.9624,1.0615,1
1.50947877048478,0.9624,1.0615,1
1.50957877048478,0.9624,1.0615,1
1.50967877048478,0.9624,1.0615,1
1.50977877048478,0.9624,1.0615,1
1.50987877048478,0.9624,1.0615,1
1.50997877048478,0.9624,1.0615,1
1.51,0.9624,1.0615,1
1.51,0.967733333333333,1.0785,1
1.51000357373539,0.967733333333333,1.0785,1
1.51000714747077,0.967733333333333,1.0785,1
1.51001569547694,0.967733333333333,1.0785,1
1.51002424348311,0.967733333333333,1.0785,1
1.51003279148927,0.967733333333333,1.0785,1
1.51004628677844,0.967733333333333,1.0785,1
1.51007138178145,0.967733333333333,1.0785,1
1.51011445092219,0.967733333333333,1.0785,1
1.51015752006292,0.967733333333333,1.0785,1
1.51020058920366,0.967733333333333,1.0785,1
1.5102436583444,0.967733333333333,1.0785,1
1.51029706542496,0.967733333333333,1.0785,1
1.51035047250552,0.967733333333333,1.0785,1
1.51040387958608,0.967733333333333,1.0785,1
1.51050026339279,0.967733333333333,1.0785,1
1.51059664719951,0.967733333333333,1.0785,1
1.51069303100622,0.967733333333333,1.0785,1
1.51078941481293,0.967733333333333,1.0785,1
1.51088579861965,0.967733333333333,1.0785,1
1.51098218242636,0.967733333333333,1.0785,1
1.51107856623308,0.967733333333333,1.0785,1
1.51117856623308,0.967733333333333,1.0785,1
1.51127856623308,0.967733333333333,1.0785,1
1.51137856623308,0.967733333333333,1.0785,1
1.51147856623308,0.967733333333333,1.0785,1
1.51157856623308,0.967733333333333,1.0785,1
1.51167856623308,0.967733333333333,1.0785,1
1.51177856623308,0.967733333333333,1.0785,1
1.51187856623308,0.967733333333333,1.0785,1
1.51197856623308,0.967733333333333,1.0785,1
1.512,0.967733333333333,1.0785,1
1.512,0.9732,1.0955,1
1.51200372923539,0.9732,1.0955,1
1.51200745847077,0.9732,1.0955,1
1.51201633965258,0.9732,1.0955,1
1.51202522083439,0.9732,1.0955,1
1.5120341020162,0.9732,1.0955,1
1.51204818273016,0.9732,1.0955,1
1.51207455838599,0.9732,1.0955,1
1.51211808824497,0.9732,1.0955,1
1.51216161810394,0.9732,1.0955,1
1.51220514796291,0.9732,1.0955,1
1.51224867782189,0.9732,1.0955,1
1.51230320612469,0.9732,1.0955,1
1.51235773442748,0.9732,1.0955,1
1.51241226273028,0.9732,1.0955,1
1.51250952603454,0.9732,1.0955,1
1.51260678933881,0.9732,1.0955,1
1.51270405264307,0.9732,1.0955,1
1.51280131594733,0.9732,1.0955,1
1.51289857925159,0.9732,1.0955,1
1.51299584255585,0.9732,1.0955,1
1.51309310586011,0.9732,1.0955,1
1.51319310586011,0.9732,1.0955,1
1.51329310586011,0.9732,1.0955,1
1.51339310586011,0.9732,1.0955,1
1.51349310586011,0.9732,1.0955,1
1.51359310586011,0.9732,1.0955,1
1.51369310586011,0.9732,1.0955,1
1.51379310586011,0.9732,1.0955,1
1.51389310586011,0.9732,1.0955,1
1.51399310586011,0.9732,1.0955,1
1.514,0.9732,1.0955,1
1.514,0.978666666666667,1.112,1
1.51400392785234,0.978666666666667,1.112,1
1.51400785570467,0.978666666666667,1.112,1
1.51401716026572,0.978666666666667,1.112,1
1.51402646482677,0.978666666666667,1.112,1
1.51403576938783,0.978666666666667,1.112,1
1.51405059904827,0.978666666666667,1.112,1
1.51407864383454,0.978666666666667,1.112,1
1.51412284325316,0.978666666666667,1.112,1
1.51416704267179,0.978666666666667,1.112,1
1.51421124209041,0.978666666666667,1.112,1
1.51425544150904,0.978666666666667,1.112,1
1.51431136007423,0.978666666666667,1.112,1
1.51436727863942,0.978666666666667,1.112,1
1.51442319720462,0.978666666666667,1.112,1
1.51452229544356,0.978666666666667,1.112,1
1.5146213936825,0.978666666666667,1.112,1
1.51472049192144,0.978666666666667,1.112,1
1.51481959016038,0.978666666666667,1.112,1
1.51491868839932,0.978666666666667,1.112,1
1.51501778663826,0.978666666666667,1.112,1
1.5151168848772,0.978666666666667,1.112,1
1.5152168848772,0.978666666666667,1.112,1
1.5153168848772,0.978666666666667,1.112,1
1.5154168848772,0.978666666666667,1.112,1
1.5155168848772,0.978666666666667,1.112,1
1.5156168848772,0.978666666666667,1.112,1
1.5157168848772,0.978666666666667,1.112,1
1.5158168848772,0.978666666666667,1.112,1
1.5159168848772,0.978666666666667,1.112,1
1.516,0.978666666666667,1.112,1
1.516,0.984133333333333,1.1285,1
1.51600412385504,0.984133333333333,1.1285,1
1.51600824771008,0.984133333333333,1.1285,1
1.51601796805027,0.984133333333333,1.1285,1
1.51602768839046,0.984133333333333,1.1285,1
1.51603740873065,0.984133333333333,1.1285,1
1.5160529788529,0.984133333333333,1.1285,1
1.51608270813686,0.984133333333333,1.1285,1
1.51612764169978,0.984133333333333,1.1285,1
1.5161725752627,0.984133333333333,1.1285,1
1.51621750882561,0.984133333333333,1.1285,1
1.51626244238853,0.984133333333333,1.1285,1
1.5163196935956,0.984133333333333,1.1285,1
1.51637694480267,0.984133333333333,1.1285,1
1.51643419600973,0.984133333333333,1.1285,1
1.51653419600973,0.984133333333333,1.1285,1
1.51663419600973,0.984133333333333,1.1285,1
1.51673419600973,0.984133333333333,1.1285,1
1.51683419600973,0.984133333333333,1.1285,1
1.51693419600973,0.984133333333333,1.1285,1
1.51703419600973,0.984133333333333,1.1285,1
1.51713419600973,0.984133333333333,1.1285,1
1.51723419600973,0.984133333333333,1.1285,1
1.51733419600973,0.984133333333333,1.1285,1
1.51743419600973,0.984133333333333,1.1285,1
1.51753419600973,0.984133333333333,1.1285,1
1.51763419600973,0.984133333333333,1.1285,1
1.51773419600973,0.984133333333333,1.1285,1
1.51783419600973,0.984133333333333,1.1285,1
1.51793419600973,0.984133333333333,1.1285,1
1.518,0.984133333333333,1.1285,1
1.518,0.9896,1.1445,1
1.5180043108955,0.9896,1.1445,1
1.51800862179099,0.9896,1.1445,1
1.51801873714869,0.9896,1.1445,1
1.51802885250638,0.9896,1.1445,1
1.51803896786407,0.9896,1.1445,1
1.51805524591978,0.9896,1.1445,1
1.51808661912703,0.9896,1.1445,1
1.51811799233427,0.9896,1.1445,1
1.51814936554151,0.9896,1.1445,1
1.51820239247196,0.9896,1.1445,1
1.51825541940242,0.9896,1.1445,1
1.51830844633287,0.9896,1.1445,1
1.51836147326332,0.9896,1.1445,1
1.51846147326332,0.9896,1.1445,1
1.51856147326332,0.9896,1.1445,1
1.51866147326332,0.9896,1.1445,1
1.51876147326332,0.9896,1.1445,1
1.51886147326332,0.9896,1.1445,1
1.51896147326332,0.9896,1.1445,1
1.51906147326332,0.9896,1.1445,1
1.51916147326332,0.9896,1.1445,1
1.51926147326332,0.9896,1.1445,1
1.51936147326332,0.9896,1.1445,1
1.51946147326332,0.9896,1.1445,1
1.51956147326332,0.9896,1.1445,1
1.51966147326332,0.9896,1.1445,1
1.51976147326332,0.9896,1.1445,1
1.51986147326332,0.9896,1.1445,1
1.51996147326332,0.9896,1.1445,1
1.52,0.9896,1.1445,1
1.52,0.995066666666667,1.1605,1
1.52000463000789,0.995066666666667,1.1605,1
1.52000926001578,0.995066666666667,1.1605,1
1.52002004516093,0.995066666666667,1.1605,1
1.52003083030609,0.995066666666667,1.1605,1
1.52004161545124,0.995066666666667,1.1605,1
1.52005910458106,0.995066666666667,1.1605,1
1.52009337473752,0.995066666666667,1.1605,1
1.52012764489398,0.995066666666667,1.1605,1
1.52016191505044,0.995066666666667,1.1605,1
1.52021885215686,0.995066666666667,1.1605,1
1.52027578926329,0.995066666666667,1.1605,1
1.52033272636972,0.995066666666667,1.1605,1
1.52038966347614,0.995066666666667,1.1605,1
1.52048966347614,0.995066666666667,1.1605,1
1.52058966347614,0.995066666666667,1.1605,1
1.52068966347614,0.995066666666667,1.1605,1
1.52078966347614,0.995066666666667,1.1605,1
1.52088966347614,0.995066666666667,1.1605,1
1.52098966347614,0.995066666666667,1.1605,1
1.52108966347614,0.995066666666667,1.1605,1
1.52118966347614,0.995066666666667,1.1605,1
1.52128966347614,0.995066666666667,1.1605,1
1.52138966347614,0.995066666666667,1.1605,1
1.52148966347614,0.995066666666667,1.1605,1
1.52158966347614,0.995066666666667,1.1605,1
1.52168966347614,0.995066666666667,1.1605,1
1.52178966347614,0.995066666666667,1.1605,1
1.52188966347614,0.995066666666667,1.1605,1
1.52198966347614,0.995066666666667,1.1605,1
1.522,0.995066666666667,1.1605,1
1.522,1.00053333333333,1.176,1
1.52200467160481,1.00053333333333,1.176,1
1.52200934320962,1.00053333333333,1.176,1
1.52202021583345,1.00053333333333,1.176,1
1.52203108845729,1.00053333333333,1.176,1
1.52204196108112,1.00053333333333,1.176,1
1.52205960827256,1.00053333333333,1.176,1
1.52209426048699,1.00053333333333,1.176,1
1.52212891270141,1.00053333333333,1.176,1
1.52216356491583,1.00053333333333,1.176,1
1.52222101546939,1.00053333333333,1.176,1
1.52227846602294,1.00053333333333,1.176,1
1.52233591657649,1.00053333333333,1.176,1
1.52239336713004,1.00053333333333,1.176,1
1.52249336713004,1.00053333333333,1.176,1
1.52259336713004,1.00053333333333,1.176,1
1.52269336713004,1.00053333333333,1.176,1
1.52279336713004,1.00053333333333,1.176,1
1.52289336713004,1.00053333333333,1.176,1
1.52299336713004,1.00053333333333,1.176,1
1.52309336713004,1.00053333333333,1.176,1
1.52319336713004,1.00053333333333,1.176,1
1.52329336713004,1.00053333333333,1.176,1
1.52339336713004,1.00053333333333,1.176,1
1.52349336713004,1.00053333333333,1.176,1
1.52359336713004,1.00053333333333,1.176,1
1.52369336713004,1.00053333333333,1.176,1
1.52379336713004,1.00053333333333,1.176,1
1.52389336713004,1.00053333333333,1.176,1
1.52399336713004,1.00053333333333,1.176,1
1.524,1.00053333333333,1.176,1
1.524,1.006,1.191,1
1.52400481365714,1.006,1.191,1
1.52400962731429,1.006,1.191,1
1.52402079671758,1.006,1.191,1
1.52403196612088,1.006,1.191,1
1.52404313552418,1.006,1.191,1
1.52406132332438,1.006,1.191,1
1.52409730811261,1.006,1.191,1
1.52413329290084,1.006,1.191,1
1.52416927768907,1.006,1.191,1
1.52422848525162,1.006,1.191,1
1.52428769281416,1.006,1.191,1
1.52434690037671,1.006,1.191,1
1.52440610793925,1.006,1.191,1
1.52450610793925,1.006,1.191,1
1.52460610793925,1.006,1.191,1
1.52470610793925,1.006,1.191,1
1.52480610793925,1.006,1.191,1
1.52490610793925,1.006,1.191,1
1.52500610793925,1.006,1.191,1
1.52510610793925,1.006,1.191,1
1.52520610793925,1.006,1.191,1
1.52530610793925,1.006,1.191,1
1.52540610793925,1.006,1.191,1
1.52550610793925,1.006,1.191,1
1.52560610793925,1.006,1.191,1
1.52570610793925,1.006,1.191,1
1.52580610793925,1.006,1.191,1
1.52590610793925,1.006,1.191,1
1.526,1.006,1.191,1
1.526,1.01146666666667,1.206,1
1.52600512235859,1.01146666666667,1.206,1
1.52601024471719,1.01146666666667,1.206,1
1.52602205566186,1.01146666666667,1.206,1
1.52603386660654,1.01146666666667,1.206,1
1.52604567755121,1.01146666666667,1.206,1
1.52606504332765,1.01146666666667,1.206,1
1.52610401995891,1.01146666666667,1.206,1
1.52614299659018,1.01146666666667,1.206,1
1.52618197322144,1.01146666666667,1.206,1
1.52624503317152,1.01146666666667,1.206,1
1.5263080931216,1.01146666666667,1.206,1
1.52637115307168,1.01146666666667,1.206,1
1.52643421302176,1.01146666666667,1.206,1
1.52653421302176,1.01146666666667,1.206,1
1.52663421302176,1.01146666666667,1.206,1
1.52673421302176,1.01146666666667,1.206,1
1.52683421302176,1.01146666666667,1.206,1
1.52693421302176,1.01146666666667,1.206,1
1.52703421302176,1.01146666666667,1.206,1
1.52713421302176,1.01146666666667,1.206,1
1.52723421302176,1.01146666666667,1.206,1
1.52733421302176,1.01146666666667,1.206,1
1.52743421302176,1.01146666666667,1.206,1
1.52753421302176,1.01146666666667,1.206,1
1.52763421302176,1.01146666666667,1.206,1
1.52773421302176,1.01146666666667,1.206,1
1.52783421302176,1.01146666666667,1.206,1
1.52793421302176,1.01146666666667,1.206,1
1.528,1.01146666666667,1.206,1
1.528,1.0168,1.2205,1
1.52800547445573,1.0168,1.2205,1
1.52801094891146,1.0168,1.2205,1
1.52802348712514,1.0168,1.2205,1
1.52803602533881,1.0168,1.2205,1
1.52804856355249,1.0168,1.2205,1
1.52806927815309,1.0168,1.2205,1
1.52811183448294,1.0168,1.2205,1
1.52815439081278,1.0168,1.2205,1
1.52819694714263,1.0168,1.2205,1
1.52826446993665,1.0168,1.2205,1
1.52833199273068,1.0168,1.2205,1
1.52839951552471,1.0168,1.2205,1
1.52846703831873,1.0168,1.2205,1
1.52853456111276,1.0168,1.2205,1
1.52860208390679,1.0168,1.2205,1
1.52866960670081,1.0168,1.2205,1
1.52876960670081,1.0168,1.2205,1
1.52886960670081,1.0168,1.2205,1
1.52896960670081,1.0168,1.2205,1
1.52906960670081,1.0168,1.2205,1
1.52916960670081,1.0168,1.2205,1
1.52926960670081,1.0168,1.2205,1
1.52936960670081,1.0168,1.2205,1
1.52946960670081,1.0168,1.2205,1
1.52956960670081,1.0168,1.2205,1
1.52966960670081,1.0168,1.2205,1
1.52976960670081,1.0168,1.2205,1
1.52986960670081,1.0168,1.2205,1
1.52996960670081,1.0168,1.2205,1
1.53,1.0168,1.2205,1
1.53,1.02213333333333,1.235,1
1.53000564594425,1.02213333333333,1.235,1
1.5300112918885,1.02213333333333,1.235,1
1.530024183023,1.02213333333333,1.235,1
1.53003707415749,1.02213333333333,1.235,1
1.53004996529199,1.02213333333333,1.235,1
1.53007133882865,1.02213333333333,1.235,1
1.5301157059041,1.02213333333333,1.235,1
1.53016007297954,1.02213333333333,1.235,1
1.53020444005498,1.02213333333333,1.235,1
1.53027416794561,1.02213333333333,1.235,1
1.53034389583624,1.02213333333333,1.235,1
1.53041362372686,1.02213333333333,1.235,1
1.53048335161749,1.02213333333333,1.235,1
1.53055307950812,1.02213333333333,1.235,1
1.53062280739875,1.02213333333333,1.235,1
1.53069253528938,1.02213333333333,1.235,1
1.53079253528938,1.02213333333333,1.235,1
1.53089253528938,1.02213333333333,1.235,1
1.53099253528938,1.02213333333333,1.235,1
1.53109253528938,1.02213333333333,1.235,1
1.53119253528938,1.02213333333333,1.235,1
1.53129253528938,1.02213333333333,1.235,1
1.53139253528938,1.02213333333333,1.235,1
1.53149253528938,1.02213333333333,1.235,1
1.53159253528938,1.02213333333333,1.235,1
1.53169253528938,1.02213333333333,1.235,1
1.53179253528938,1.02213333333333,1.235,1
1.53189253528938,1.02213333333333,1.235,1
